time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.040,0.935,0.025,0.108835
1000,0.032,0.940,0.027,0.107676
1500,0.037,0.923,0.040,0.130656
2000,0.050,0.886,0.065,0.181434
2500,0.047,0.873,0.079,0.200989
3000,0.057,0.878,0.065,0.178100
3500,0.060,0.864,0.077,0.217054
4000,0.052,0.888,0.060,0.199938
4500,0.045,0.901,0.055,0.161559
5000,0.040,0.898,0.062,0.140718
5500,0.032,0.913,0.055,0.132674
6000,0.030,0.926,0.045,0.121256
6500,0.047,0.911,0.042,0.129903
7000,0.045,0.916,0.040,0.125462
7500,0.040,0.911,0.050,0.138054
8000,0.030,0.891,0.079,0.171907
8500,0.045,0.906,0.050,0.143215
9000,0.047,0.878,0.074,0.176146
9500,0.040,0.888,0.072,0.155210
10000,0.047,0.893,0.060,0.174788
10500,0.042,0.851,0.107,0.222119
11000,0.050,0.896,0.055,0.154741
11500,0.045,0.891,0.065,0.182928
12000,0.062,0.829,0.109,0.261727
12500,0.065,0.866,0.069,0.196754
13000,0.065,0.854,0.082,0.215814
13500,0.057,0.861,0.082,0.207323
14000,0.040,0.888,0.072,0.174939
14500,0.042,0.888,0.069,0.166191
15000,0.047,0.861,0.092,0.215617
15500,0.045,0.878,0.077,0.177976
16000,0.079,0.841,0.079,0.226614
16500,0.045,0.893,0.062,0.141537
17000,0.069,0.824,0.107,0.265188
17500,0.072,0.854,0.074,0.189016
18000,0.069,0.831,0.099,0.222335
18500,0.050,0.868,0.082,0.183876
19000,0.055,0.891,0.055,0.154103
19500,0.042,0.881,0.077,0.156831
20000,0.040,0.901,0.060,0.133885
20500,0.050,0.908,0.042,0.121566
21000,0.035,0.913,0.052,0.120806
21500,0.037,0.931,0.032,0.122137
22000,0.035,0.921,0.045,0.132011
22500,0.040,0.933,0.027,0.115103
23000,0.040,0.926,0.035,0.105426
23500,0.050,0.876,0.074,0.194586
24000,0.045,0.911,0.045,0.133343
24500,0.042,0.901,0.057,0.153653
25000,0.052,0.898,0.050,0.159862
25500,0.042,0.871,0.087,0.181934
26000,0.045,0.891,0.065,0.140619
26500,0.060,0.868,0.072,0.207630
27000,0.052,0.844,0.104,0.218706
27500,0.060,0.846,0.094,0.207192
28000,0.052,0.831,0.117,0.236599
28500,0.062,0.826,0.112,0.213148
29000,0.065,0.814,0.122,0.248060
29500,0.065,0.851,0.084,0.208280
30000,0.045,0.834,0.122,0.231173
30500,0.060,0.851,0.089,0.219866
31000,0.055,0.811,0.134,0.256169
31500,0.050,0.851,0.099,0.181686
32000,0.055,0.873,0.072,0.166788
32500,0.057,0.861,0.082,0.217691
33000,0.047,0.881,0.072,0.183439
33500,0.045,0.898,0.057,0.163612
34000,0.042,0.891,0.067,0.152924
34500,0.045,0.923,0.032,0.097275
35000,0.037,0.916,0.047,0.110157
35500,0.037,0.921,0.042,0.107754
36000,0.040,0.891,0.069,0.152277
36500,0.040,0.881,0.079,0.172978
37000,0.047,0.886,0.067,0.184253
37500,0.040,0.898,0.062,0.158687
38000,0.055,0.866,0.079,0.200313
38500,0.060,0.871,0.069,0.178805
39000,0.050,0.891,0.060,0.160362
39500,0.052,0.896,0.052,0.147524
40000,0.060,0.891,0.050,0.145514
40500,0.047,0.903,0.050,0.126709
41000,0.040,0.881,0.079,0.169455
41500,0.045,0.846,0.109,0.210422
42000,0.045,0.859,0.097,0.202209
42500,0.047,0.896,0.057,0.136426
43000,0.055,0.888,0.057,0.182960
43500,0.040,0.918,0.042,0.142451
44000,0.042,0.908,0.050,0.155054
44500,0.050,0.883,0.067,0.192268
45000,0.057,0.901,0.042,0.148510
45500,0.065,0.861,0.074,0.220705
46000,0.062,0.861,0.077,0.201581
46500,0.062,0.829,0.109,0.253306
47000,0.042,0.881,0.077,0.168554
47500,0.045,0.903,0.052,0.142158
48000,0.042,0.898,0.060,0.138838
48500,0.042,0.893,0.065,0.161470
49000,0.037,0.903,0.060,0.148559
49500,0.045,0.896,0.060,0.153647
50000,0.037,0.913,0.050,0.128777
50500,0.045,0.918,0.037,0.120877
51000,0.042,0.918,0.040,0.128848
51500,0.055,0.911,0.035,0.134118
52000,0.052,0.888,0.060,0.172826
52500,0.067,0.856,0.077,0.226279
53000,0.052,0.851,0.097,0.214141
53500,0.042,0.891,0.067,0.159650
54000,0.037,0.933,0.030,0.090902
54500,0.035,0.913,0.052,0.141636
55000,0.045,0.883,0.072,0.181113
55500,0.047,0.896,0.057,0.143520
56000,0.065,0.864,0.072,0.199134
56500,0.079,0.851,0.069,0.208495
57000,0.047,0.873,0.079,0.179584
57500,0.035,0.923,0.042,0.104228
58000,0.032,0.933,0.035,0.106934
58500,0.047,0.898,0.055,0.160137
59000,0.032,0.923,0.045,0.118731
59500,0.032,0.913,0.055,0.139177
60000,0.035,0.921,0.045,0.131098
60500,0.050,0.891,0.060,0.154131
61000,0.065,0.861,0.074,0.207364
61500,0.055,0.849,0.097,0.208343
62000,0.052,0.876,0.072,0.160340
62500,0.050,0.881,0.069,0.176221
63000,0.052,0.854,0.094,0.204285
63500,0.055,0.876,0.069,0.191821
64000,0.067,0.878,0.055,0.185230
64500,0.050,0.854,0.097,0.213178
65000,0.040,0.891,0.069,0.158479
65500,0.045,0.893,0.062,0.148076
66000,0.062,0.876,0.062,0.179034
66500,0.047,0.866,0.087,0.221978
67000,0.040,0.896,0.065,0.149624
67500,0.037,0.886,0.077,0.161681
