time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.914,0.058,0.136315
1000,0.028,0.872,0.101,0.181469
1500,0.049,0.869,0.083,0.190833
2000,0.043,0.835,0.122,0.217455
2500,0.049,0.838,0.113,0.221114
3000,0.058,0.838,0.104,0.226860
3500,0.046,0.832,0.122,0.245852
4000,0.058,0.777,0.165,0.302047
4500,0.070,0.755,0.174,0.339011
5000,0.064,0.801,0.135,0.275965
5500,0.067,0.765,0.168,0.298710
6000,0.064,0.768,0.168,0.296681
6500,0.055,0.786,0.159,0.265908
7000,0.092,0.804,0.104,0.270436
7500,0.086,0.768,0.147,0.288914
8000,0.083,0.728,0.190,0.329513
8500,0.116,0.734,0.150,0.331759
9000,0.150,0.657,0.193,0.391556
9500,0.147,0.612,0.242,0.417903
10000,0.223,0.569,0.208,0.443307
10500,0.193,0.639,0.168,0.399333
11000,0.193,0.599,0.208,0.434516
11500,0.208,0.578,0.214,0.443411
12000,0.177,0.569,0.254,0.428882
12500,0.205,0.532,0.263,0.445084
13000,0.159,0.560,0.281,0.440970
13500,0.196,0.544,0.260,0.435367
14000,0.232,0.541,0.226,0.439402
14500,0.202,0.523,0.275,0.448996
15000,0.226,0.532,0.242,0.456882
15500,0.202,0.606,0.193,0.358315
16000,0.269,0.508,0.223,0.378345
16500,0.248,0.520,0.232,0.421395
17000,0.199,0.523,0.278,0.435689
17500,0.211,0.584,0.205,0.365034
18000,0.168,0.609,0.223,0.388454
18500,0.193,0.547,0.260,0.419317
19000,0.202,0.569,0.229,0.427797
19500,0.217,0.520,0.263,0.433677
20000,0.281,0.446,0.272,0.462816
20500,0.303,0.477,0.220,0.422141
21000,0.263,0.425,0.312,0.494081
21500,0.321,0.391,0.287,0.513333
22000,0.321,0.358,0.321,0.484167
22500,0.373,0.382,0.245,0.497263
23000,0.242,0.480,0.278,0.483100
23500,0.242,0.416,0.343,0.501074
24000,0.257,0.465,0.278,0.472753
24500,0.318,0.443,0.239,0.491210
25000,0.297,0.434,0.269,0.471914
25500,0.303,0.364,0.333,0.489980
26000,0.333,0.361,0.306,0.509529
26500,0.382,0.336,0.281,0.499733
27000,0.535,0.235,0.229,0.447781
27500,0.471,0.266,0.263,0.489467
28000,0.572,0.202,0.226,0.425904
28500,0.627,0.162,0.211,0.396599
29000,0.639,0.119,0.242,0.367186
29500,0.584,0.202,0.214,0.411849
30000,0.639,0.128,0.232,0.384905
30500,0.697,0.076,0.226,0.344101
31000,0.768,0.076,0.156,0.273818
31500,0.838,0.043,0.119,0.191698
32000,0.801,0.043,0.156,0.203469
32500,0.817,0.052,0.131,0.219573
33000,0.817,0.055,0.128,0.192451
33500,0.853,0.040,0.107,0.182884
34000,0.902,0.015,0.083,0.118865
34500,0.908,0.012,0.080,0.113140
35000,0.902,0.006,0.092,0.127325
35500,0.972,0.006,0.021,0.036160
36000,0.988,0.006,0.006,0.012253
36500,0.991,0.003,0.006,0.003410
37000,0.976,0.003,0.021,0.032162
37500,0.994,0.003,0.003,0.000855
38000,0.997,0.003,0.000,0.000285
38500,0.997,0.003,0.000,0.000285
39000,0.997,0.003,0.000,0.000285
39500,0.997,0.003,0.000,0.000285
40000,0.997,0.003,0.000,0.000285
40500,0.997,0.003,0.000,0.000285
41000,0.997,0.000,0.003,0.000285
41500,0.997,0.000,0.003,0.000285
42000,0.997,0.000,0.003,0.000285
42500,1.000,0.000,0.000,0.000000
