time,n_A+p,n_B,n_AB
100,0.326,0.471,0.202
200,0.223,0.426,0.351
300,0.178,0.405,0.417
400,0.140,0.351,0.508
500,0.140,0.248,0.612
600,0.140,0.260,0.599
700,0.103,0.248,0.649
800,0.128,0.227,0.645
900,0.132,0.219,0.649
1000,0.120,0.207,0.674
1100,0.074,0.190,0.736
1200,0.087,0.178,0.736
1300,0.095,0.165,0.740
1400,0.103,0.190,0.707
1500,0.079,0.157,0.764
1600,0.058,0.161,0.781
1700,0.091,0.149,0.760
1800,0.066,0.174,0.760
1900,0.066,0.182,0.752
2000,0.062,0.190,0.748
2100,0.074,0.207,0.719
2200,0.083,0.186,0.731
2300,0.074,0.207,0.719
2400,0.095,0.202,0.702
2500,0.070,0.198,0.731
2600,0.079,0.215,0.707
2700,0.087,0.157,0.756
2800,0.054,0.153,0.793
2900,0.070,0.116,0.814
3000,0.058,0.165,0.777
3100,0.037,0.128,0.835
3200,0.045,0.124,0.831
3300,0.050,0.112,0.839
3400,0.041,0.116,0.843
3500,0.054,0.070,0.876
3600,0.079,0.087,0.835
3700,0.083,0.116,0.802
3800,0.091,0.136,0.773
3900,0.103,0.099,0.798
4000,0.149,0.112,0.740
4100,0.120,0.124,0.756
4200,0.140,0.120,0.740
4300,0.116,0.103,0.781
4400,0.120,0.116,0.764
4500,0.120,0.116,0.764
4600,0.136,0.099,0.764
4700,0.132,0.091,0.777
4800,0.128,0.091,0.781
4900,0.136,0.103,0.760
5000,0.124,0.112,0.764
5100,0.103,0.145,0.752
5200,0.079,0.128,0.793
5300,0.116,0.136,0.748
5400,0.136,0.149,0.715
5500,0.128,0.149,0.723
5600,0.153,0.120,0.727
5700,0.132,0.132,0.736
5800,0.116,0.128,0.756
5900,0.132,0.136,0.731
6000,0.112,0.140,0.748
6100,0.124,0.112,0.764
6200,0.128,0.116,0.756
6300,0.120,0.116,0.764
6400,0.103,0.112,0.785
6500,0.128,0.124,0.748
6600,0.124,0.116,0.760
6700,0.178,0.120,0.702
6800,0.161,0.103,0.736
6900,0.140,0.095,0.764
7000,0.169,0.079,0.752
7100,0.186,0.083,0.731
7200,0.153,0.095,0.752
7300,0.149,0.083,0.769
7400,0.145,0.087,0.769
7500,0.112,0.083,0.806
7600,0.099,0.079,0.822
7700,0.132,0.095,0.773
7800,0.140,0.083,0.777
7900,0.128,0.103,0.769
8000,0.112,0.112,0.777
8100,0.132,0.103,0.764
8200,0.149,0.103,0.748
8300,0.161,0.079,0.760
8400,0.157,0.079,0.764
8500,0.211,0.066,0.723
8600,0.169,0.062,0.769
8700,0.165,0.091,0.744
8800,0.174,0.062,0.764
8900,0.120,0.103,0.777
9000,0.132,0.087,0.781
9100,0.161,0.079,0.760
9200,0.132,0.083,0.785
9300,0.165,0.091,0.744
9400,0.153,0.066,0.781
9500,0.112,0.107,0.781
9600,0.136,0.112,0.752
9700,0.120,0.099,0.781
9800,0.124,0.120,0.756
9900,0.132,0.107,0.760
10000,0.120,0.136,0.744
10100,0.107,0.136,0.756
10200,0.116,0.140,0.744
10300,0.107,0.140,0.752
10400,0.157,0.149,0.694
10500,0.157,0.157,0.686
10600,0.186,0.145,0.669
10700,0.194,0.124,0.682
10800,0.182,0.103,0.715
10900,0.211,0.103,0.686
11000,0.219,0.107,0.674
11100,0.231,0.091,0.678
11200,0.248,0.058,0.694
11300,0.231,0.087,0.682
11400,0.244,0.070,0.686
11500,0.202,0.074,0.723
11600,0.178,0.116,0.707
11700,0.153,0.140,0.707
11800,0.174,0.120,0.707
11900,0.136,0.124,0.740
12000,0.103,0.116,0.781
12100,0.128,0.120,0.752
12200,0.132,0.136,0.731
12300,0.120,0.124,0.756
12400,0.107,0.112,0.781
12500,0.107,0.128,0.764
12600,0.103,0.161,0.736
12700,0.120,0.136,0.744
12800,0.083,0.140,0.777
12900,0.095,0.182,0.723
13000,0.107,0.165,0.727
13100,0.178,0.145,0.678
13200,0.174,0.140,0.686
13300,0.145,0.157,0.698
13400,0.128,0.140,0.731
13500,0.120,0.128,0.752
13600,0.128,0.132,0.740
13700,0.136,0.120,0.744
13800,0.128,0.116,0.756
13900,0.140,0.103,0.756
14000,0.132,0.107,0.760
14100,0.116,0.087,0.798
14200,0.103,0.099,0.798
14300,0.103,0.079,0.818
14400,0.095,0.095,0.810
14500,0.107,0.128,0.764
14600,0.128,0.149,0.723
14700,0.107,0.153,0.740
14800,0.112,0.124,0.764
14900,0.112,0.124,0.764
15000,0.091,0.136,0.773
15100,0.083,0.099,0.818
15200,0.095,0.066,0.839
15300,0.107,0.079,0.814
15400,0.140,0.074,0.785
15500,0.161,0.079,0.760
15600,0.140,0.095,0.764
15700,0.128,0.149,0.723
15800,0.120,0.182,0.698
15900,0.107,0.169,0.723
16000,0.116,0.161,0.723
16100,0.095,0.161,0.744
16200,0.095,0.182,0.723
16300,0.107,0.153,0.740
16400,0.120,0.120,0.760
16500,0.124,0.087,0.789
16600,0.112,0.074,0.814
16700,0.128,0.083,0.789
16800,0.145,0.128,0.727
16900,0.132,0.140,0.727
17000,0.169,0.128,0.702
17100,0.202,0.107,0.690
17200,0.165,0.103,0.731
17300,0.161,0.120,0.719
17400,0.153,0.099,0.748
17500,0.145,0.087,0.769
17600,0.140,0.083,0.777
17700,0.174,0.074,0.752
17800,0.153,0.087,0.760
17900,0.190,0.107,0.702
18000,0.219,0.087,0.694
18100,0.223,0.091,0.686
18200,0.169,0.074,0.756
18300,0.145,0.050,0.806
18400,0.140,0.087,0.773
18500,0.120,0.140,0.740
18600,0.124,0.120,0.756
18700,0.112,0.112,0.777
18800,0.095,0.112,0.793
18900,0.079,0.099,0.822
19000,0.074,0.116,0.810
19100,0.103,0.112,0.785
19200,0.107,0.091,0.802
19300,0.116,0.087,0.798
19400,0.107,0.087,0.806
19500,0.087,0.083,0.831
19600,0.120,0.103,0.777
19700,0.091,0.136,0.773
19800,0.140,0.099,0.760
19900,0.107,0.107,0.785
20000,0.116,0.112,0.773
20100,0.116,0.112,0.773
20200,0.103,0.087,0.810
20300,0.070,0.083,0.847
20400,0.099,0.095,0.806
20500,0.087,0.066,0.847
20600,0.136,0.087,0.777
20700,0.149,0.136,0.715
20800,0.128,0.124,0.748
20900,0.153,0.120,0.727
21000,0.132,0.124,0.744
21100,0.099,0.107,0.793
21200,0.087,0.091,0.822
21300,0.107,0.074,0.818
21400,0.124,0.083,0.793
21500,0.132,0.079,0.789
21600,0.120,0.074,0.806
21700,0.124,0.079,0.798
21800,0.145,0.087,0.769
21900,0.145,0.103,0.752
22000,0.128,0.087,0.785
22100,0.136,0.083,0.781
22200,0.103,0.107,0.789
22300,0.107,0.091,0.802
22400,0.103,0.095,0.802
22500,0.116,0.074,0.810
22600,0.103,0.083,0.814
22700,0.107,0.107,0.785
