time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.913,0.058,0.150009
1000,0.029,0.810,0.161,0.274377
1500,0.050,0.711,0.240,0.376711
2000,0.045,0.694,0.260,0.364072
2500,0.050,0.682,0.269,0.378543
3000,0.070,0.620,0.310,0.421011
3500,0.083,0.529,0.388,0.473894
4000,0.095,0.525,0.380,0.480596
4500,0.041,0.599,0.360,0.431806
5000,0.062,0.579,0.360,0.441962
5500,0.054,0.599,0.347,0.421366
6000,0.074,0.612,0.314,0.438147
6500,0.058,0.587,0.355,0.438178
7000,0.103,0.591,0.306,0.459484
7500,0.103,0.450,0.446,0.485854
8000,0.140,0.496,0.364,0.503857
8500,0.145,0.533,0.322,0.486119
9000,0.120,0.446,0.434,0.507193
9500,0.120,0.430,0.450,0.499839
10000,0.124,0.471,0.405,0.486734
10500,0.120,0.450,0.430,0.493647
11000,0.165,0.409,0.426,0.535852
11500,0.202,0.351,0.446,0.534467
12000,0.194,0.331,0.475,0.512514
12500,0.223,0.302,0.475,0.532940
13000,0.364,0.227,0.409,0.529162
13500,0.364,0.186,0.450,0.522739
14000,0.335,0.178,0.488,0.492475
14500,0.446,0.165,0.388,0.505975
15000,0.434,0.157,0.409,0.510501
15500,0.467,0.103,0.430,0.470714
16000,0.566,0.041,0.393,0.432592
16500,0.554,0.050,0.397,0.431891
17000,0.607,0.021,0.372,0.399824
17500,0.698,0.017,0.285,0.336735
18000,0.785,0.000,0.215,0.238443
18500,0.860,0.000,0.140,0.170132
19000,0.880,0.000,0.120,0.148417
19500,0.897,0.000,0.103,0.152921
20000,0.926,0.008,0.066,0.112222
20500,0.938,0.008,0.054,0.106084
21000,0.959,0.008,0.033,0.069745
21500,0.880,0.000,0.120,0.175328
22000,0.926,0.000,0.074,0.099138
22500,0.963,0.000,0.037,0.054707
23000,0.971,0.000,0.029,0.037553
23500,0.988,0.000,0.012,0.010554
24000,0.988,0.000,0.012,0.010554
24500,0.996,0.000,0.004,0.002169
25000,0.988,0.000,0.012,0.016189
25500,0.992,0.000,0.008,0.008330
26000,0.996,0.000,0.004,0.002169
26500,1.000,0.000,0.000,0.000000
