time,n_A+p,n_B,n_AB
100,0.364,0.471,0.165
200,0.327,0.437,0.235
300,0.300,0.459,0.242
400,0.269,0.453,0.278
500,0.223,0.520,0.257
600,0.223,0.538,0.239
700,0.239,0.557,0.205
800,0.217,0.529,0.254
900,0.229,0.544,0.226
1000,0.217,0.550,0.232
1100,0.223,0.541,0.235
1200,0.239,0.538,0.223
1300,0.251,0.532,0.217
1400,0.251,0.502,0.248
1500,0.251,0.498,0.251
1600,0.260,0.544,0.196
1700,0.284,0.550,0.165
1800,0.266,0.563,0.171
1900,0.278,0.550,0.171
2000,0.275,0.547,0.177
2100,0.248,0.557,0.196
2200,0.217,0.566,0.217
2300,0.226,0.554,0.220
2400,0.239,0.523,0.239
2500,0.275,0.535,0.190
2600,0.278,0.544,0.177
2700,0.272,0.532,0.196
2800,0.291,0.547,0.162
2900,0.287,0.529,0.183
3000,0.281,0.492,0.226
3100,0.291,0.508,0.202
3200,0.294,0.511,0.196
3300,0.284,0.532,0.183
3400,0.300,0.514,0.187
3500,0.309,0.505,0.187
3600,0.309,0.532,0.159
3700,0.312,0.538,0.150
3800,0.300,0.535,0.165
3900,0.303,0.532,0.165
4000,0.321,0.554,0.125
4100,0.330,0.578,0.092
4200,0.318,0.575,0.107
4300,0.315,0.581,0.104
4400,0.318,0.557,0.125
4500,0.312,0.575,0.113
4600,0.303,0.590,0.107
4700,0.291,0.599,0.110
4800,0.315,0.602,0.083
4900,0.300,0.615,0.086
5000,0.309,0.618,0.073
5100,0.309,0.612,0.080
5200,0.315,0.612,0.073
5300,0.312,0.612,0.076
5400,0.312,0.606,0.083
5500,0.284,0.606,0.110
5600,0.281,0.615,0.104
5700,0.300,0.606,0.095
5800,0.297,0.602,0.101
5900,0.272,0.609,0.119
6000,0.284,0.606,0.110
6100,0.294,0.609,0.098
6200,0.278,0.621,0.101
6300,0.263,0.639,0.098
6400,0.269,0.654,0.076
6500,0.248,0.667,0.086
6600,0.229,0.670,0.101
6700,0.229,0.676,0.095
6800,0.242,0.697,0.061
6900,0.232,0.679,0.089
7000,0.239,0.664,0.098
7100,0.232,0.639,0.128
7200,0.239,0.657,0.104
7300,0.260,0.664,0.076
7400,0.226,0.676,0.098
7500,0.223,0.676,0.101
7600,0.211,0.670,0.119
7700,0.193,0.691,0.116
7800,0.168,0.719,0.113
7900,0.162,0.709,0.128
8000,0.144,0.734,0.122
8100,0.141,0.725,0.135
8200,0.156,0.725,0.119
8300,0.162,0.691,0.147
8400,0.174,0.691,0.135
8500,0.187,0.673,0.141
8600,0.208,0.664,0.128
8700,0.245,0.657,0.098
8800,0.248,0.661,0.092
8900,0.245,0.651,0.104
9000,0.242,0.642,0.116
9100,0.235,0.664,0.101
9200,0.208,0.654,0.138
9300,0.226,0.645,0.128
9400,0.235,0.636,0.128
9500,0.251,0.639,0.110
9600,0.263,0.639,0.098
9700,0.266,0.624,0.110
9800,0.272,0.624,0.104
9900,0.278,0.630,0.092
10000,0.278,0.636,0.086
10100,0.291,0.639,0.070
10200,0.297,0.633,0.070
10300,0.281,0.645,0.073
10400,0.272,0.645,0.083
10500,0.278,0.651,0.070
10600,0.281,0.654,0.064
10700,0.300,0.654,0.046
10800,0.294,0.654,0.052
10900,0.281,0.651,0.067
11000,0.281,0.651,0.067
11100,0.281,0.645,0.073
11200,0.278,0.657,0.064
11300,0.275,0.636,0.089
11400,0.297,0.645,0.058
11500,0.294,0.639,0.067
11600,0.284,0.642,0.073
11700,0.275,0.642,0.083
11800,0.281,0.639,0.080
11900,0.272,0.648,0.080
12000,0.269,0.651,0.080
12100,0.278,0.642,0.080
12200,0.260,0.633,0.107
12300,0.269,0.651,0.080
12400,0.275,0.639,0.086
12500,0.281,0.645,0.073
12600,0.278,0.615,0.107
12700,0.281,0.624,0.095
12800,0.294,0.627,0.080
12900,0.291,0.612,0.098
13000,0.303,0.624,0.073
13100,0.300,0.630,0.070
13200,0.306,0.636,0.058
13300,0.318,0.621,0.061
13400,0.306,0.627,0.067
13500,0.300,0.615,0.086
13600,0.291,0.618,0.092
13700,0.284,0.627,0.089
13800,0.281,0.627,0.092
13900,0.278,0.606,0.116
14000,0.300,0.593,0.107
14100,0.278,0.612,0.110
14200,0.303,0.627,0.070
14300,0.297,0.639,0.064
14400,0.287,0.618,0.095
14500,0.294,0.636,0.070
14600,0.269,0.609,0.122
14700,0.278,0.621,0.101
14800,0.272,0.612,0.116
14900,0.266,0.609,0.125
15000,0.266,0.606,0.128
15100,0.275,0.624,0.101
15200,0.278,0.615,0.107
15300,0.278,0.606,0.116
15400,0.284,0.612,0.104
15500,0.251,0.624,0.125
15600,0.263,0.615,0.122
15700,0.263,0.642,0.095
15800,0.245,0.651,0.104
15900,0.242,0.670,0.089
16000,0.248,0.673,0.080
16100,0.239,0.667,0.095
16200,0.245,0.661,0.095
16300,0.239,0.654,0.107
16400,0.248,0.664,0.089
16500,0.245,0.673,0.083
16600,0.239,0.664,0.098
16700,0.239,0.670,0.092
16800,0.242,0.645,0.113
16900,0.229,0.657,0.113
17000,0.220,0.661,0.119
