time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.032,0.876,0.092,0.179500
1000,0.041,0.816,0.143,0.233404
1500,0.051,0.779,0.171,0.291505
2000,0.055,0.673,0.272,0.355417
2500,0.069,0.641,0.290,0.387991
3000,0.069,0.664,0.267,0.349425
3500,0.074,0.664,0.263,0.368603
4000,0.051,0.696,0.253,0.328098
4500,0.037,0.774,0.189,0.244373
5000,0.046,0.765,0.189,0.275022
5500,0.046,0.604,0.350,0.375027
6000,0.074,0.682,0.244,0.337851
6500,0.055,0.659,0.286,0.353821
7000,0.060,0.627,0.313,0.355798
7500,0.046,0.742,0.212,0.283593
8000,0.078,0.650,0.272,0.347409
8500,0.092,0.636,0.272,0.383942
9000,0.055,0.765,0.180,0.267129
9500,0.051,0.728,0.221,0.309171
10000,0.051,0.710,0.240,0.332066
10500,0.106,0.562,0.332,0.430419
11000,0.074,0.525,0.401,0.417880
11500,0.143,0.396,0.461,0.457232
12000,0.184,0.382,0.433,0.470125
12500,0.212,0.346,0.442,0.482178
13000,0.184,0.318,0.498,0.460816
13500,0.276,0.290,0.433,0.483158
14000,0.355,0.253,0.392,0.486340
14500,0.364,0.180,0.456,0.463339
15000,0.382,0.161,0.456,0.463792
15500,0.535,0.120,0.346,0.431302
16000,0.641,0.055,0.304,0.348573
16500,0.816,0.014,0.171,0.208400
17000,0.857,0.014,0.129,0.171270
17500,0.829,0.028,0.143,0.222339
18000,0.820,0.018,0.161,0.207651
18500,0.839,0.018,0.143,0.217656
19000,0.848,0.009,0.143,0.185093
19500,0.816,0.018,0.166,0.211325
20000,0.843,0.005,0.152,0.180155
20500,0.834,0.000,0.166,0.201291
21000,0.843,0.009,0.147,0.215519
21500,0.908,0.005,0.088,0.113344
22000,0.811,0.009,0.180,0.223839
22500,0.825,0.046,0.129,0.209186
23000,0.760,0.009,0.230,0.277871
23500,0.829,0.018,0.152,0.191294
24000,0.843,0.000,0.157,0.174983
24500,0.885,0.009,0.106,0.123996
25000,0.908,0.005,0.088,0.120910
25500,0.908,0.000,0.092,0.106239
26000,0.931,0.000,0.069,0.086698
26500,0.908,0.000,0.092,0.113409
27000,0.940,0.005,0.055,0.081668
27500,0.945,0.005,0.051,0.069099
28000,0.945,0.009,0.046,0.058130
28500,0.959,0.000,0.041,0.045259
29000,0.977,0.000,0.023,0.022589
29500,0.977,0.000,0.023,0.026079
30000,0.986,0.000,0.014,0.016960
30500,0.977,0.000,0.023,0.044388
31000,0.995,0.000,0.005,0.004839
31500,1.000,0.000,0.000,0.000000
