time,n_A+p,n_B,n_AB
100,0.030,0.969,0.001
200,0.030,0.965,0.005
300,0.030,0.963,0.007
400,0.030,0.962,0.008
500,0.030,0.958,0.012
600,0.030,0.955,0.015
700,0.030,0.955,0.015
800,0.032,0.950,0.018
900,0.032,0.945,0.023
1000,0.032,0.945,0.023
1100,0.033,0.940,0.027
1200,0.032,0.943,0.025
1300,0.032,0.940,0.028
1400,0.032,0.942,0.026
1500,0.031,0.937,0.032
1600,0.033,0.939,0.028
1700,0.033,0.941,0.026
1800,0.033,0.939,0.028
1900,0.034,0.938,0.028
2000,0.034,0.939,0.027
2100,0.034,0.936,0.030
2200,0.036,0.920,0.044
2300,0.036,0.914,0.050
2400,0.036,0.904,0.060
2500,0.036,0.914,0.050
2600,0.034,0.916,0.050
2700,0.034,0.918,0.048
2800,0.033,0.921,0.046
2900,0.033,0.919,0.048
3000,0.032,0.919,0.049
3100,0.032,0.918,0.050
3200,0.032,0.921,0.047
3300,0.031,0.917,0.052
3400,0.032,0.913,0.055
3500,0.032,0.920,0.048
3600,0.032,0.917,0.051
3700,0.032,0.921,0.047
3800,0.031,0.920,0.049
3900,0.031,0.921,0.048
4000,0.030,0.919,0.051
4100,0.030,0.921,0.049
4200,0.030,0.924,0.046
4300,0.030,0.925,0.045
4400,0.030,0.926,0.044
4500,0.030,0.929,0.041
4600,0.032,0.933,0.035
4700,0.032,0.932,0.036
4800,0.032,0.931,0.037
4900,0.032,0.934,0.034
5000,0.032,0.936,0.032
5100,0.031,0.934,0.035
5200,0.031,0.935,0.034
5300,0.030,0.935,0.035
5400,0.030,0.940,0.030
5500,0.030,0.937,0.033
5600,0.030,0.942,0.028
5700,0.030,0.944,0.026
5800,0.030,0.944,0.026
5900,0.030,0.944,0.026
6000,0.030,0.943,0.027
6100,0.030,0.944,0.026
6200,0.030,0.944,0.026
6300,0.030,0.917,0.053
6400,0.030,0.920,0.050
6500,0.030,0.921,0.049
6600,0.030,0.920,0.050
6700,0.030,0.921,0.049
6800,0.030,0.897,0.073
6900,0.033,0.895,0.072
7000,0.036,0.886,0.078
7100,0.035,0.888,0.077
7200,0.035,0.888,0.077
7300,0.040,0.894,0.066
7400,0.040,0.888,0.072
7500,0.040,0.898,0.062
7600,0.040,0.905,0.055
7700,0.038,0.908,0.054
7800,0.038,0.907,0.055
7900,0.039,0.906,0.055
8000,0.039,0.902,0.059
8100,0.037,0.907,0.056
8200,0.038,0.901,0.061
8300,0.041,0.899,0.060
8400,0.040,0.901,0.059
8500,0.041,0.903,0.056
8600,0.040,0.904,0.056
8700,0.040,0.910,0.050
8800,0.041,0.905,0.054
8900,0.040,0.909,0.051
9000,0.040,0.906,0.054
9100,0.053,0.887,0.060
9200,0.051,0.895,0.054
9300,0.043,0.906,0.051
9400,0.042,0.900,0.058
9500,0.041,0.892,0.067
9600,0.039,0.893,0.068
9700,0.046,0.883,0.071
9800,0.044,0.878,0.078
9900,0.040,0.878,0.082
10000,0.050,0.862,0.088
10100,0.052,0.859,0.089
10200,0.051,0.861,0.088
10300,0.051,0.850,0.099
10400,0.053,0.849,0.098
10500,0.050,0.852,0.098
10600,0.049,0.857,0.094
10700,0.046,0.853,0.101
10800,0.043,0.861,0.096
10900,0.042,0.872,0.086
11000,0.049,0.860,0.091
11100,0.049,0.865,0.086
11200,0.051,0.874,0.075
11300,0.050,0.887,0.063
11400,0.048,0.890,0.062
11500,0.054,0.870,0.076
11600,0.050,0.869,0.081
11700,0.055,0.847,0.098
11800,0.054,0.850,0.096
11900,0.053,0.854,0.093
12000,0.052,0.858,0.090
12100,0.064,0.856,0.080
12200,0.070,0.854,0.076
12300,0.067,0.859,0.074
12400,0.067,0.840,0.093
12500,0.069,0.840,0.091
12600,0.065,0.845,0.090
12700,0.062,0.852,0.086
12800,0.060,0.857,0.083
12900,0.056,0.854,0.090
13000,0.059,0.850,0.091
13100,0.055,0.851,0.094
13200,0.054,0.860,0.086
13300,0.055,0.869,0.076
13400,0.057,0.876,0.067
13500,0.072,0.855,0.073
13600,0.068,0.860,0.072
13700,0.064,0.863,0.073
13800,0.060,0.866,0.074
13900,0.058,0.866,0.076
14000,0.051,0.870,0.079
14100,0.048,0.869,0.083
14200,0.051,0.879,0.070
14300,0.046,0.875,0.079
14400,0.044,0.885,0.071
14500,0.042,0.893,0.065
14600,0.039,0.891,0.070
14700,0.039,0.899,0.062
14800,0.038,0.889,0.073
14900,0.051,0.875,0.074
15000,0.052,0.874,0.074
15100,0.049,0.865,0.086
15200,0.047,0.862,0.091
15300,0.050,0.860,0.090
15400,0.048,0.859,0.093
15500,0.061,0.856,0.083
15600,0.055,0.850,0.095
15700,0.049,0.864,0.087
15800,0.052,0.866,0.082
15900,0.052,0.857,0.091
16000,0.054,0.851,0.095
16100,0.052,0.857,0.091
16200,0.049,0.867,0.084
16300,0.054,0.867,0.079
16400,0.050,0.873,0.077
16500,0.050,0.869,0.081
16600,0.047,0.874,0.079
16700,0.046,0.879,0.075
16800,0.045,0.886,0.069
16900,0.043,0.890,0.067
17000,0.042,0.893,0.065
17100,0.037,0.893,0.070
17200,0.036,0.893,0.071
17300,0.037,0.890,0.073
17400,0.040,0.895,0.065
17500,0.039,0.894,0.067
17600,0.042,0.894,0.064
17700,0.042,0.894,0.064
17800,0.041,0.897,0.062
17900,0.043,0.880,0.077
18000,0.045,0.875,0.080
18100,0.043,0.877,0.080
18200,0.042,0.879,0.079
18300,0.044,0.881,0.075
18400,0.049,0.874,0.077
18500,0.057,0.862,0.081
18600,0.054,0.866,0.080
18700,0.055,0.876,0.069
18800,0.055,0.871,0.074
18900,0.053,0.869,0.078
19000,0.046,0.870,0.084
19100,0.045,0.878,0.077
