time,n_A+p,n_B,n_AB
0,0.450,0.550,0.000
500,0.300,0.370,0.330
1000,0.324,0.278,0.398
1500,0.281,0.272,0.446
2000,0.281,0.235,0.483
2500,0.318,0.291,0.391
3000,0.343,0.287,0.370
3500,0.309,0.297,0.394
4000,0.413,0.223,0.364
4500,0.361,0.229,0.410
5000,0.404,0.190,0.407
5500,0.428,0.156,0.416
6000,0.419,0.266,0.315
6500,0.379,0.245,0.376
7000,0.425,0.183,0.391
7500,0.364,0.223,0.413
8000,0.394,0.177,0.428
8500,0.413,0.248,0.339
9000,0.446,0.156,0.398
9500,0.459,0.196,0.346
10000,0.410,0.196,0.394
10500,0.385,0.202,0.413
11000,0.321,0.257,0.422
11500,0.281,0.339,0.379
12000,0.272,0.385,0.343
12500,0.217,0.404,0.379
13000,0.199,0.401,0.401
13500,0.162,0.532,0.306
14000,0.128,0.569,0.303
14500,0.113,0.535,0.352
15000,0.101,0.544,0.355
15500,0.073,0.636,0.291
16000,0.073,0.654,0.272
16500,0.043,0.725,0.232
17000,0.083,0.618,0.300
17500,0.080,0.630,0.291
18000,0.061,0.688,0.251
18500,0.064,0.657,0.278
19000,0.067,0.648,0.284
19500,0.135,0.572,0.294
20000,0.135,0.557,0.309
20500,0.076,0.636,0.287
21000,0.086,0.606,0.309
21500,0.073,0.572,0.355
22000,0.067,0.563,0.370
22500,0.119,0.529,0.352
23000,0.101,0.572,0.327
23500,0.098,0.563,0.339
24000,0.080,0.627,0.294
24500,0.067,0.685,0.248
25000,0.034,0.740,0.226
25500,0.034,0.746,0.220
26000,0.052,0.743,0.205
26500,0.049,0.716,0.235
27000,0.083,0.703,0.214
27500,0.083,0.734,0.183
28000,0.080,0.654,0.266
28500,0.083,0.670,0.248
29000,0.064,0.691,0.245
29500,0.012,0.743,0.245
30000,0.040,0.737,0.223
30500,0.055,0.651,0.294
31000,0.110,0.563,0.327
31500,0.144,0.514,0.343
32000,0.101,0.532,0.367
32500,0.135,0.590,0.275
33000,0.128,0.538,0.333
33500,0.122,0.544,0.333
34000,0.174,0.477,0.349
34500,0.196,0.474,0.330
35000,0.229,0.498,0.272
35500,0.245,0.398,0.358
36000,0.183,0.477,0.339
36500,0.171,0.422,0.407
37000,0.196,0.410,0.394
37500,0.150,0.495,0.355
38000,0.141,0.535,0.324
38500,0.177,0.520,0.303
39000,0.232,0.391,0.376
39500,0.214,0.330,0.456
40000,0.251,0.327,0.422
40500,0.235,0.404,0.361
41000,0.211,0.407,0.382
41500,0.272,0.330,0.398
42000,0.300,0.297,0.404
42500,0.275,0.284,0.440
43000,0.318,0.284,0.398
43500,0.306,0.306,0.388
44000,0.275,0.385,0.339
44500,0.266,0.324,0.410
45000,0.291,0.220,0.489
45500,0.382,0.196,0.422
46000,0.413,0.245,0.343
46500,0.367,0.239,0.394
47000,0.303,0.324,0.373
47500,0.358,0.291,0.352
48000,0.343,0.297,0.361
48500,0.297,0.306,0.398
49000,0.294,0.287,0.419
49500,0.336,0.235,0.428
50000,0.361,0.251,0.388
50500,0.367,0.174,0.459
51000,0.336,0.284,0.379
51500,0.321,0.287,0.391
52000,0.324,0.208,0.468
52500,0.367,0.226,0.407
53000,0.434,0.223,0.343
53500,0.416,0.205,0.379
54000,0.336,0.229,0.434
54500,0.309,0.284,0.407
55000,0.275,0.364,0.361
55500,0.278,0.297,0.425
56000,0.336,0.260,0.404
56500,0.346,0.254,0.401
57000,0.434,0.211,0.355
57500,0.413,0.211,0.376
58000,0.382,0.187,0.431
58500,0.382,0.208,0.410
59000,0.370,0.220,0.410
59500,0.364,0.260,0.376
60000,0.346,0.275,0.379
60500,0.370,0.223,0.407
61000,0.346,0.281,0.373
61500,0.373,0.257,0.370
62000,0.391,0.232,0.376
62500,0.373,0.217,0.410
63000,0.376,0.199,0.425
63500,0.361,0.223,0.416
64000,0.321,0.251,0.428
64500,0.327,0.306,0.367
65000,0.300,0.343,0.358
65500,0.327,0.364,0.309
66000,0.300,0.294,0.407
66500,0.321,0.278,0.401
67000,0.284,0.333,0.382
67500,0.291,0.343,0.367
68000,0.303,0.330,0.367
68500,0.349,0.275,0.376
69000,0.339,0.196,0.465
69500,0.315,0.294,0.391
70000,0.358,0.300,0.343
70500,0.309,0.306,0.385
71000,0.321,0.309,0.370
71500,0.321,0.291,0.388
72000,0.257,0.355,0.388
72500,0.275,0.394,0.330
73000,0.235,0.318,0.446
73500,0.217,0.367,0.416
74000,0.242,0.349,0.410
74500,0.254,0.364,0.382
75000,0.251,0.376,0.373
75500,0.235,0.336,0.428
76000,0.281,0.373,0.346
76500,0.287,0.367,0.346
77000,0.232,0.364,0.404
77500,0.245,0.327,0.428
78000,0.235,0.358,0.407
78500,0.239,0.327,0.434
79000,0.263,0.330,0.407
79500,0.242,0.346,0.413
80000,0.223,0.416,0.361
80500,0.193,0.446,0.361
81000,0.190,0.422,0.388
81500,0.208,0.370,0.422
82000,0.235,0.336,0.428
82500,0.251,0.346,0.404
83000,0.251,0.364,0.385
83500,0.297,0.382,0.321
84000,0.318,0.330,0.352
84500,0.251,0.391,0.358
85000,0.232,0.394,0.373
85500,0.275,0.315,0.410
86000,0.208,0.376,0.416
86500,0.226,0.373,0.401
87000,0.275,0.339,0.385
87500,0.217,0.413,0.370
88000,0.239,0.367,0.394
88500,0.294,0.257,0.450
89000,0.294,0.358,0.349
89500,0.232,0.425,0.343
90000,0.202,0.413,0.385
90500,0.190,0.508,0.303
91000,0.150,0.541,0.309
91500,0.141,0.560,0.300
92000,0.131,0.547,0.321
92500,0.116,0.569,0.315
93000,0.073,0.636,0.291
93500,0.131,0.532,0.336
94000,0.089,0.584,0.327
94500,0.086,0.627,0.287
95000,0.052,0.703,0.245
95500,0.037,0.670,0.294
96000,0.040,0.722,0.239
96500,0.043,0.706,0.251
97000,0.058,0.706,0.235
97500,0.024,0.716,0.260
98000,0.040,0.709,0.251
98500,0.046,0.716,0.239
99000,0.031,0.771,0.199
99500,0.009,0.804,0.187
100000,0.043,0.826,0.131
100500,0.058,0.783,0.159
101000,0.034,0.746,0.220
101500,0.043,0.771,0.187
102000,0.058,0.783,0.159
102500,0.046,0.728,0.226
103000,0.080,0.670,0.251
103500,0.076,0.685,0.239
104000,0.040,0.740,0.220
104500,0.052,0.749,0.199
105000,0.040,0.694,0.266
105500,0.055,0.664,0.281
106000,0.034,0.703,0.263
106500,0.067,0.642,0.291
107000,0.058,0.661,0.281
107500,0.067,0.664,0.269
108000,0.073,0.615,0.312
