time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.908,0.064,0.142408
1000,0.028,0.765,0.208,0.275527
1500,0.028,0.532,0.440,0.335433
2000,0.028,0.349,0.624,0.291138
2500,0.028,0.205,0.768,0.207796
3000,0.028,0.144,0.829,0.157685
3500,0.028,0.101,0.872,0.121545
4000,0.028,0.046,0.927,0.074225
4500,0.028,0.043,0.930,0.070647
5000,0.028,0.018,0.954,0.053342
5500,0.028,0.015,0.957,0.050911
6000,0.028,0.009,0.963,0.046606
6500,0.028,0.009,0.963,0.046606
7000,0.028,0.009,0.963,0.046606
7500,0.028,0.006,0.966,0.042854
8000,0.028,0.006,0.966,0.042854
8500,0.028,0.006,0.966,0.042854
9000,0.028,0.006,0.966,0.042854
9500,0.028,0.003,0.969,0.041998
10000,0.028,0.003,0.969,0.041998
10500,0.028,0.003,0.969,0.041998
11000,0.028,0.003,0.969,0.041998
11500,0.028,0.003,0.969,0.041998
12000,0.028,0.003,0.969,0.041998
12500,0.028,0.003,0.969,0.041998
13000,0.028,0.003,0.969,0.041998
13500,0.028,0.003,0.969,0.041998
14000,0.028,0.003,0.969,0.041998
14500,0.028,0.003,0.969,0.041998
15000,0.028,0.003,0.969,0.041998
15500,0.028,0.003,0.969,0.041998
16000,0.028,0.003,0.969,0.041998
16500,0.028,0.003,0.969,0.041998
17000,0.028,0.003,0.969,0.041998
17500,0.028,0.003,0.969,0.041998
18000,0.028,0.003,0.969,0.041998
18500,0.028,0.000,0.972,0.041713
19000,0.028,0.000,0.972,0.041713
19500,0.028,0.000,0.972,0.041713
20000,0.028,0.000,0.972,0.041713
20500,0.028,0.000,0.972,0.041713
21000,0.028,0.000,0.972,0.041713
21500,0.028,0.000,0.972,0.041713
22000,0.028,0.000,0.972,0.041713
22500,0.028,0.000,0.972,0.041713
23000,0.028,0.000,0.972,0.041713
23500,0.028,0.000,0.972,0.041713
24000,0.028,0.000,0.972,0.041713
24500,0.028,0.000,0.972,0.041713
25000,0.028,0.000,0.972,0.041713
25500,0.028,0.000,0.972,0.041713
26000,0.028,0.000,0.972,0.041713
26500,0.028,0.000,0.972,0.041713
27000,0.028,0.000,0.972,0.041713
27500,0.028,0.000,0.972,0.041713
28000,0.028,0.000,0.972,0.041713
28500,0.028,0.000,0.972,0.041713
29000,0.028,0.000,0.972,0.041713
29500,0.028,0.000,0.972,0.041713
30000,0.028,0.000,0.972,0.041713
30500,0.028,0.000,0.972,0.041713
31000,0.028,0.000,0.972,0.041713
31500,0.028,0.000,0.972,0.041713
32000,0.028,0.000,0.972,0.041713
32500,0.028,0.000,0.972,0.041713
33000,0.028,0.000,0.972,0.041713
33500,0.028,0.000,0.972,0.041713
34000,0.028,0.000,0.972,0.041713
34500,0.028,0.000,0.972,0.041713
35000,0.028,0.000,0.972,0.041713
35500,0.028,0.000,0.972,0.041713
36000,0.028,0.000,0.972,0.041713
36500,0.028,0.000,0.972,0.041713
37000,0.028,0.000,0.972,0.041713
37500,0.028,0.000,0.972,0.041713
38000,0.028,0.000,0.972,0.041713
38500,0.028,0.000,0.972,0.041713
39000,0.028,0.000,0.972,0.041713
39500,0.028,0.000,0.972,0.041713
40000,0.028,0.000,0.972,0.041713
40500,0.028,0.000,0.972,0.041713
41000,0.028,0.000,0.972,0.041713
41500,0.028,0.000,0.972,0.041713
42000,0.028,0.000,0.972,0.041713
42500,0.028,0.000,0.972,0.041713
43000,0.028,0.000,0.972,0.041713
43500,0.028,0.000,0.972,0.041713
44000,0.028,0.000,0.972,0.041713
44500,0.028,0.000,0.972,0.041713
45000,0.028,0.000,0.972,0.041713
45500,0.028,0.000,0.972,0.041713
46000,0.028,0.000,0.972,0.041713
46500,0.028,0.000,0.972,0.041713
47000,0.028,0.000,0.972,0.041713
47500,0.028,0.000,0.972,0.041713
48000,0.028,0.000,0.972,0.041713
48500,0.028,0.000,0.972,0.041713
49000,0.028,0.000,0.972,0.041713
49500,0.028,0.000,0.972,0.041713
50000,0.028,0.000,0.972,0.041713
50500,0.028,0.000,0.972,0.041713
51000,0.028,0.000,0.972,0.041713
51500,0.028,0.000,0.972,0.041713
52000,0.028,0.000,0.972,0.041713
52500,0.028,0.000,0.972,0.041713
53000,0.028,0.000,0.972,0.041713
53500,0.028,0.000,0.972,0.041713
54000,0.028,0.000,0.972,0.041713
54500,0.028,0.000,0.972,0.041713
55000,0.028,0.000,0.972,0.041713
55500,0.028,0.000,0.972,0.041713
56000,0.028,0.000,0.972,0.041713
56500,0.028,0.000,0.972,0.041713
57000,0.028,0.000,0.972,0.041713
57500,0.028,0.000,0.972,0.041713
58000,0.028,0.000,0.972,0.041713
58500,0.028,0.000,0.972,0.041713
59000,0.028,0.000,0.972,0.041713
59500,0.028,0.000,0.972,0.041713
60000,0.028,0.000,0.972,0.041713
60500,0.028,0.000,0.972,0.041713
61000,0.028,0.000,0.972,0.041713
61500,0.028,0.000,0.972,0.041713
62000,0.028,0.000,0.972,0.041713
62500,0.028,0.000,0.972,0.041713
63000,0.028,0.000,0.972,0.041713
63500,0.028,0.000,0.972,0.041713
64000,0.028,0.000,0.972,0.041713
64500,0.028,0.000,0.972,0.041713
65000,0.028,0.000,0.972,0.041713
65500,0.028,0.000,0.972,0.041713
66000,0.028,0.000,0.972,0.041713
66500,0.028,0.000,0.972,0.041713
67000,0.028,0.000,0.972,0.041713
67500,0.028,0.000,0.972,0.041713
68000,0.028,0.000,0.972,0.041713
68500,0.028,0.000,0.972,0.041713
69000,0.028,0.000,0.972,0.041713
69500,0.028,0.000,0.972,0.041713
70000,0.028,0.000,0.972,0.041713
70500,0.028,0.000,0.972,0.041713
71000,0.028,0.000,0.972,0.041713
71500,0.028,0.000,0.972,0.041713
72000,0.028,0.000,0.972,0.041713
72500,0.028,0.000,0.972,0.041713
73000,0.028,0.000,0.972,0.041713
73500,0.028,0.000,0.972,0.041713
74000,0.028,0.000,0.972,0.041713
74500,0.028,0.000,0.972,0.041713
75000,0.028,0.000,0.972,0.041713
75500,0.028,0.000,0.972,0.041713
76000,0.028,0.000,0.972,0.041713
76500,0.028,0.000,0.972,0.041713
77000,0.028,0.000,0.972,0.041713
77500,0.028,0.000,0.972,0.041713
78000,0.028,0.000,0.972,0.041713
78500,0.028,0.000,0.972,0.041713
79000,0.028,0.000,0.972,0.041713
79500,0.028,0.000,0.972,0.041713
80000,0.028,0.000,0.972,0.041713
80500,0.028,0.000,0.972,0.041713
81000,0.028,0.000,0.972,0.041713
81500,0.028,0.000,0.972,0.041713
82000,0.028,0.000,0.972,0.041713
82500,0.028,0.000,0.972,0.041713
83000,0.028,0.000,0.972,0.041713
83500,0.028,0.000,0.972,0.041713
84000,0.028,0.000,0.972,0.041713
84500,0.028,0.000,0.972,0.041713
85000,0.028,0.000,0.972,0.041713
85500,0.028,0.000,0.972,0.041713
86000,0.028,0.000,0.972,0.041713
86500,0.028,0.000,0.972,0.041713
87000,0.028,0.000,0.972,0.041713
