time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.924,0.049,0.126107
1000,0.028,0.841,0.131,0.210410
1500,0.034,0.633,0.333,0.373325
2000,0.061,0.477,0.462,0.438737
2500,0.064,0.284,0.651,0.357071
3000,0.080,0.263,0.657,0.375761
3500,0.092,0.245,0.664,0.367894
4000,0.125,0.190,0.685,0.364790
4500,0.119,0.199,0.682,0.361572
5000,0.131,0.135,0.734,0.325370
5500,0.122,0.153,0.725,0.342190
6000,0.150,0.128,0.722,0.330752
6500,0.180,0.125,0.694,0.339025
7000,0.168,0.128,0.703,0.345169
7500,0.180,0.135,0.685,0.376583
8000,0.150,0.080,0.771,0.290749
8500,0.208,0.080,0.713,0.351372
9000,0.202,0.089,0.709,0.357659
9500,0.174,0.116,0.709,0.356409
10000,0.125,0.159,0.716,0.360212
10500,0.135,0.116,0.749,0.304598
11000,0.159,0.086,0.755,0.302439
11500,0.150,0.125,0.725,0.344064
12000,0.168,0.125,0.706,0.378344
12500,0.190,0.070,0.740,0.336880
13000,0.180,0.073,0.746,0.333547
13500,0.196,0.101,0.703,0.360411
14000,0.180,0.122,0.697,0.362613
14500,0.156,0.110,0.734,0.341854
15000,0.159,0.086,0.755,0.305161
15500,0.174,0.064,0.761,0.313680
16000,0.168,0.095,0.737,0.329496
16500,0.138,0.110,0.752,0.324070
17000,0.153,0.095,0.752,0.327258
17500,0.144,0.138,0.719,0.358276
18000,0.190,0.089,0.722,0.346413
18500,0.153,0.067,0.780,0.264321
19000,0.193,0.122,0.685,0.406589
19500,0.174,0.122,0.703,0.370675
20000,0.147,0.122,0.731,0.332828
20500,0.128,0.116,0.755,0.321398
21000,0.147,0.049,0.804,0.259043
21500,0.168,0.107,0.725,0.352090
22000,0.147,0.141,0.713,0.365038
22500,0.113,0.135,0.752,0.328122
23000,0.131,0.104,0.765,0.298634
23500,0.147,0.095,0.758,0.317345
24000,0.174,0.104,0.722,0.343644
24500,0.202,0.095,0.703,0.351272
25000,0.223,0.092,0.685,0.370049
25500,0.202,0.080,0.719,0.358109
26000,0.165,0.049,0.786,0.282743
26500,0.183,0.104,0.713,0.348331
27000,0.159,0.092,0.749,0.306629
27500,0.177,0.125,0.697,0.348150
