time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.037,0.914,0.049,0.116682
1000,0.037,0.902,0.061,0.153485
1500,0.034,0.920,0.046,0.124736
2000,0.028,0.902,0.070,0.139378
2500,0.028,0.899,0.073,0.146328
3000,0.040,0.887,0.073,0.163993
3500,0.043,0.911,0.046,0.130684
4000,0.031,0.917,0.052,0.116237
4500,0.037,0.911,0.052,0.124826
5000,0.031,0.908,0.061,0.130843
5500,0.028,0.865,0.107,0.185579
6000,0.034,0.896,0.070,0.153207
6500,0.028,0.902,0.070,0.139976
7000,0.028,0.911,0.061,0.137916
7500,0.028,0.908,0.064,0.135530
8000,0.034,0.887,0.080,0.171738
8500,0.031,0.881,0.089,0.157417
9000,0.031,0.884,0.086,0.148922
9500,0.028,0.881,0.092,0.148023
10000,0.037,0.850,0.113,0.226058
10500,0.040,0.869,0.092,0.177435
11000,0.031,0.832,0.138,0.235647
11500,0.031,0.899,0.070,0.156185
12000,0.028,0.945,0.028,0.077718
12500,0.028,0.914,0.058,0.122659
13000,0.034,0.924,0.043,0.113491
13500,0.031,0.890,0.080,0.160999
14000,0.028,0.927,0.046,0.103265
14500,0.028,0.939,0.034,0.097689
15000,0.028,0.942,0.031,0.082532
15500,0.034,0.899,0.067,0.141927
16000,0.028,0.896,0.076,0.153980
16500,0.031,0.869,0.101,0.179584
17000,0.028,0.905,0.067,0.142078
17500,0.031,0.908,0.061,0.140259
18000,0.052,0.875,0.073,0.164960
18500,0.046,0.872,0.083,0.182732
19000,0.034,0.908,0.058,0.125727
19500,0.034,0.896,0.070,0.133323
20000,0.028,0.924,0.049,0.117849
20500,0.028,0.957,0.015,0.066495
21000,0.028,0.951,0.021,0.072039
21500,0.028,0.927,0.046,0.105159
22000,0.028,0.896,0.076,0.153594
22500,0.028,0.893,0.080,0.152229
23000,0.043,0.798,0.159,0.268622
23500,0.034,0.887,0.080,0.151187
24000,0.046,0.810,0.144,0.244747
24500,0.064,0.826,0.110,0.221385
25000,0.046,0.792,0.162,0.264626
25500,0.046,0.792,0.162,0.249766
26000,0.040,0.798,0.162,0.221922
26500,0.034,0.856,0.110,0.194858
27000,0.037,0.908,0.055,0.122151
27500,0.040,0.875,0.086,0.172537
28000,0.037,0.869,0.095,0.187217
28500,0.037,0.875,0.089,0.165503
29000,0.031,0.872,0.098,0.173490
29500,0.037,0.881,0.083,0.158423
30000,0.028,0.890,0.083,0.142468
30500,0.028,0.905,0.067,0.132483
31000,0.028,0.872,0.101,0.178468
31500,0.028,0.835,0.138,0.195451
32000,0.043,0.853,0.104,0.184611
32500,0.037,0.844,0.119,0.195915
33000,0.037,0.835,0.128,0.204487
33500,0.040,0.820,0.141,0.230587
34000,0.040,0.829,0.131,0.214818
34500,0.040,0.887,0.073,0.151713
35000,0.037,0.908,0.055,0.110425
35500,0.034,0.917,0.049,0.112865
36000,0.034,0.862,0.104,0.171395
36500,0.043,0.853,0.104,0.196830
37000,0.049,0.872,0.080,0.182126
37500,0.034,0.905,0.061,0.137245
38000,0.031,0.936,0.034,0.086829
38500,0.037,0.914,0.049,0.113126
39000,0.043,0.881,0.076,0.152811
39500,0.040,0.878,0.083,0.165182
40000,0.031,0.853,0.116,0.197278
40500,0.034,0.914,0.052,0.117264
41000,0.037,0.881,0.083,0.162345
41500,0.037,0.908,0.055,0.135688
42000,0.031,0.905,0.064,0.138682
42500,0.046,0.884,0.070,0.177121
43000,0.034,0.905,0.061,0.149621
43500,0.031,0.893,0.076,0.159196
44000,0.031,0.927,0.043,0.104643
44500,0.034,0.908,0.058,0.127724
45000,0.043,0.902,0.055,0.144374
45500,0.040,0.890,0.070,0.154033
46000,0.034,0.917,0.049,0.110518
46500,0.031,0.911,0.058,0.107024
47000,0.028,0.902,0.070,0.140398
47500,0.028,0.902,0.070,0.136499
48000,0.028,0.890,0.083,0.161711
48500,0.028,0.914,0.058,0.122262
49000,0.034,0.896,0.070,0.137941
49500,0.034,0.908,0.058,0.126967
50000,0.028,0.933,0.040,0.092515
50500,0.037,0.924,0.040,0.107592
51000,0.028,0.911,0.061,0.136793
51500,0.028,0.917,0.055,0.125424
52000,0.028,0.902,0.070,0.156245
52500,0.028,0.911,0.061,0.129518
53000,0.028,0.835,0.138,0.230751
53500,0.052,0.847,0.101,0.208286
54000,0.049,0.792,0.159,0.269415
54500,0.031,0.881,0.089,0.152770
55000,0.028,0.887,0.086,0.155022
55500,0.031,0.875,0.095,0.151975
56000,0.034,0.869,0.098,0.160491
56500,0.031,0.899,0.070,0.126922
57000,0.028,0.884,0.089,0.156831
57500,0.028,0.911,0.061,0.117810
58000,0.031,0.917,0.052,0.110300
58500,0.034,0.902,0.064,0.126607
59000,0.034,0.917,0.049,0.113756
59500,0.037,0.884,0.080,0.163629
60000,0.028,0.893,0.080,0.162851
60500,0.028,0.890,0.083,0.168842
61000,0.031,0.899,0.070,0.142826
61500,0.031,0.927,0.043,0.101639
62000,0.031,0.939,0.031,0.081902
62500,0.031,0.939,0.031,0.082083
63000,0.034,0.920,0.046,0.112839
63500,0.031,0.920,0.049,0.113651
64000,0.031,0.902,0.067,0.134108
64500,0.037,0.865,0.098,0.168018
65000,0.031,0.884,0.086,0.157771
65500,0.049,0.838,0.113,0.217995
66000,0.046,0.826,0.128,0.229704
66500,0.052,0.841,0.107,0.207614
67000,0.055,0.807,0.138,0.250260
67500,0.040,0.832,0.128,0.237177
68000,0.043,0.887,0.070,0.174041
68500,0.028,0.902,0.070,0.132613
69000,0.028,0.954,0.018,0.062642
69500,0.028,0.896,0.076,0.153895
70000,0.031,0.914,0.055,0.122223
70500,0.043,0.859,0.098,0.191543
71000,0.043,0.841,0.116,0.216745
71500,0.046,0.847,0.107,0.209517
72000,0.040,0.844,0.116,0.208151
72500,0.034,0.881,0.086,0.170081
73000,0.034,0.902,0.064,0.133355
73500,0.037,0.930,0.034,0.091774
74000,0.031,0.930,0.040,0.102714
74500,0.031,0.887,0.083,0.158860
75000,0.034,0.887,0.080,0.175349
75500,0.034,0.890,0.076,0.142058
76000,0.031,0.902,0.067,0.124809
76500,0.034,0.914,0.052,0.112827
77000,0.040,0.899,0.061,0.143303
77500,0.031,0.899,0.070,0.144981
78000,0.040,0.884,0.076,0.149449
78500,0.028,0.896,0.076,0.139420
79000,0.028,0.911,0.061,0.118823
79500,0.028,0.899,0.073,0.133997
80000,0.028,0.914,0.058,0.117848
80500,0.037,0.884,0.080,0.180957
81000,0.028,0.893,0.080,0.160356
81500,0.031,0.875,0.095,0.179647
82000,0.034,0.893,0.073,0.154130
82500,0.034,0.917,0.049,0.110359
83000,0.034,0.896,0.070,0.144544
83500,0.037,0.924,0.040,0.105299
84000,0.037,0.908,0.055,0.128940
84500,0.031,0.899,0.070,0.133529
85000,0.037,0.878,0.086,0.152076
85500,0.031,0.869,0.101,0.166722
86000,0.034,0.893,0.073,0.136054
86500,0.046,0.859,0.095,0.212063
87000,0.031,0.872,0.098,0.194115
87500,0.028,0.872,0.101,0.176062
88000,0.031,0.869,0.101,0.190230
88500,0.031,0.902,0.067,0.142417
89000,0.031,0.908,0.061,0.128349
89500,0.034,0.881,0.086,0.183315
90000,0.034,0.914,0.052,0.125031
90500,0.031,0.896,0.073,0.142228
91000,0.034,0.927,0.040,0.112672
91500,0.034,0.911,0.055,0.127190
92000,0.034,0.936,0.031,0.094367
92500,0.028,0.899,0.073,0.136053
93000,0.031,0.878,0.092,0.192313
93500,0.037,0.899,0.064,0.145124
94000,0.034,0.862,0.104,0.187191
94500,0.034,0.896,0.070,0.137377
95000,0.028,0.908,0.064,0.125620
95500,0.037,0.905,0.058,0.137713
96000,0.031,0.933,0.037,0.088772
96500,0.040,0.902,0.058,0.128788
97000,0.049,0.884,0.067,0.160955
97500,0.043,0.878,0.080,0.188581
98000,0.031,0.914,0.055,0.133516
98500,0.034,0.917,0.049,0.114350
99000,0.034,0.930,0.037,0.105853
99500,0.031,0.902,0.067,0.139850
100000,0.037,0.902,0.061,0.158962
