time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.039,0.941,0.020,0.094677
1000,0.041,0.942,0.017,0.085404
1500,0.050,0.923,0.027,0.095625
2000,0.059,0.907,0.034,0.118123
2500,0.056,0.915,0.029,0.112186
3000,0.082,0.899,0.019,0.104741
3500,0.064,0.909,0.027,0.105994
4000,0.073,0.902,0.026,0.102889
4500,0.064,0.874,0.061,0.176600
5000,0.108,0.840,0.052,0.183309
5500,0.111,0.828,0.060,0.176504
6000,0.093,0.858,0.049,0.170263
6500,0.081,0.878,0.041,0.165914
7000,0.079,0.877,0.044,0.140814
7500,0.090,0.864,0.046,0.167920
8000,0.085,0.872,0.043,0.163417
8500,0.080,0.889,0.032,0.122825
9000,0.070,0.896,0.034,0.111864
9500,0.082,0.864,0.054,0.188187
10000,0.076,0.888,0.037,0.162818
10500,0.087,0.876,0.037,0.147995
11000,0.078,0.896,0.027,0.135246
11500,0.065,0.906,0.029,0.107471
12000,0.058,0.915,0.027,0.091586
12500,0.059,0.905,0.036,0.121360
13000,0.049,0.917,0.034,0.095434
13500,0.056,0.915,0.029,0.122985
14000,0.062,0.897,0.041,0.124086
14500,0.065,0.893,0.042,0.128726
15000,0.074,0.885,0.042,0.160016
15500,0.061,0.896,0.043,0.122368
16000,0.056,0.906,0.038,0.128759
16500,0.044,0.915,0.041,0.100775
17000,0.042,0.923,0.035,0.081708
17500,0.043,0.930,0.028,0.078852
18000,0.041,0.937,0.022,0.064389
18500,0.048,0.931,0.021,0.064988
19000,0.034,0.941,0.026,0.057226
19500,0.035,0.944,0.021,0.073015
20000,0.041,0.932,0.028,0.078764
20500,0.045,0.914,0.041,0.148085
21000,0.058,0.900,0.042,0.125593
21500,0.062,0.907,0.031,0.107905
22000,0.070,0.896,0.034,0.134227
22500,0.064,0.903,0.033,0.109788
23000,0.054,0.908,0.038,0.125362
23500,0.064,0.892,0.044,0.148289
24000,0.098,0.846,0.056,0.175631
24500,0.114,0.829,0.056,0.174756
25000,0.132,0.819,0.049,0.206799
25500,0.093,0.855,0.052,0.148564
26000,0.122,0.805,0.074,0.262208
26500,0.111,0.834,0.055,0.207589
27000,0.101,0.845,0.054,0.194691
27500,0.077,0.882,0.042,0.111687
28000,0.072,0.870,0.058,0.147344
28500,0.048,0.906,0.046,0.114917
29000,0.067,0.891,0.042,0.137133
29500,0.070,0.901,0.029,0.092911
30000,0.073,0.884,0.044,0.136020
30500,0.065,0.903,0.032,0.094897
31000,0.054,0.915,0.031,0.084425
31500,0.065,0.899,0.036,0.126451
32000,0.073,0.886,0.042,0.115400
32500,0.081,0.882,0.038,0.166200
33000,0.072,0.883,0.046,0.174644
33500,0.080,0.872,0.048,0.163119
34000,0.090,0.870,0.040,0.167761
34500,0.082,0.879,0.039,0.172499
35000,0.084,0.885,0.032,0.135626
35500,0.080,0.871,0.049,0.154110
36000,0.081,0.870,0.049,0.170820
36500,0.072,0.883,0.046,0.129062
37000,0.070,0.877,0.052,0.148115
37500,0.074,0.879,0.047,0.122627
38000,0.065,0.889,0.046,0.121161
38500,0.074,0.882,0.045,0.143885
39000,0.054,0.892,0.054,0.125772
39500,0.059,0.896,0.045,0.098004
40000,0.062,0.898,0.040,0.100024
40500,0.086,0.868,0.046,0.164521
41000,0.072,0.883,0.046,0.117392
41500,0.073,0.886,0.042,0.098187
42000,0.067,0.890,0.043,0.106143
42500,0.068,0.893,0.039,0.085161
43000,0.082,0.885,0.034,0.103973
43500,0.078,0.882,0.041,0.119740
44000,0.072,0.884,0.045,0.117735
44500,0.073,0.878,0.049,0.106195
45000,0.074,0.887,0.040,0.094938
45500,0.080,0.889,0.032,0.097324
46000,0.062,0.904,0.034,0.094377
46500,0.061,0.899,0.040,0.105953
47000,0.077,0.860,0.063,0.167022
47500,0.086,0.857,0.057,0.168890
48000,0.072,0.879,0.049,0.130356
48500,0.061,0.897,0.042,0.086013
49000,0.062,0.894,0.044,0.125007
49500,0.082,0.864,0.054,0.183980
50000,0.110,0.836,0.054,0.163991
50500,0.087,0.845,0.068,0.172885
51000,0.100,0.838,0.062,0.170211
51500,0.107,0.839,0.054,0.174096
52000,0.098,0.852,0.050,0.167465
52500,0.103,0.847,0.050,0.154686
53000,0.092,0.870,0.038,0.120162
53500,0.082,0.866,0.052,0.134894
54000,0.080,0.857,0.063,0.168268
54500,0.100,0.845,0.055,0.182998
55000,0.087,0.864,0.049,0.138766
55500,0.092,0.853,0.055,0.186806
56000,0.098,0.858,0.044,0.148700
56500,0.080,0.866,0.054,0.143796
57000,0.089,0.845,0.066,0.194261
57500,0.063,0.884,0.053,0.136543
58000,0.055,0.906,0.039,0.074844
58500,0.061,0.899,0.040,0.087740
59000,0.066,0.890,0.044,0.112224
59500,0.076,0.884,0.041,0.097515
60000,0.079,0.869,0.052,0.140470
60500,0.062,0.887,0.051,0.107979
61000,0.065,0.891,0.044,0.101077
61500,0.068,0.876,0.055,0.116368
62000,0.065,0.884,0.051,0.128108
62500,0.058,0.906,0.036,0.088481
63000,0.056,0.907,0.037,0.090847
63500,0.061,0.900,0.039,0.097268
64000,0.063,0.906,0.031,0.081308
64500,0.055,0.909,0.036,0.082990
65000,0.055,0.914,0.031,0.064275
65500,0.045,0.924,0.031,0.063562
66000,0.051,0.918,0.031,0.092357
66500,0.058,0.908,0.034,0.107969
67000,0.055,0.908,0.037,0.084444
67500,0.047,0.923,0.030,0.064549
68000,0.047,0.922,0.031,0.062704
68500,0.059,0.910,0.031,0.101404
69000,0.066,0.899,0.035,0.097168
69500,0.066,0.896,0.038,0.100707
70000,0.070,0.886,0.044,0.124765
70500,0.069,0.884,0.047,0.172333
71000,0.055,0.900,0.045,0.124143
71500,0.085,0.874,0.041,0.160182
72000,0.097,0.865,0.038,0.133148
72500,0.107,0.827,0.065,0.227373
73000,0.120,0.829,0.051,0.219804
73500,0.102,0.836,0.062,0.198591
74000,0.080,0.862,0.058,0.159212
74500,0.086,0.853,0.061,0.179708
75000,0.095,0.861,0.044,0.150629
75500,0.095,0.851,0.054,0.184271
76000,0.084,0.866,0.050,0.132595
76500,0.062,0.895,0.043,0.105691
77000,0.054,0.910,0.036,0.101680
77500,0.051,0.919,0.030,0.064711
78000,0.052,0.915,0.033,0.089892
78500,0.061,0.902,0.037,0.098320
79000,0.061,0.903,0.036,0.098986
79500,0.065,0.896,0.039,0.093001
80000,0.056,0.907,0.037,0.094732
80500,0.058,0.894,0.048,0.112530
81000,0.054,0.904,0.042,0.105501
81500,0.054,0.912,0.034,0.118731
82000,0.055,0.913,0.032,0.096607
82500,0.055,0.907,0.038,0.104311
83000,0.065,0.906,0.029,0.101238
