time,n_A+p,n_B,n_AB
100,0.346,0.474,0.180
200,0.297,0.428,0.275
300,0.278,0.370,0.352
400,0.272,0.321,0.407
500,0.214,0.287,0.498
600,0.235,0.284,0.480
700,0.248,0.269,0.483
800,0.248,0.251,0.502
900,0.266,0.269,0.465
1000,0.300,0.254,0.446
1100,0.303,0.242,0.456
1200,0.321,0.275,0.404
1300,0.303,0.257,0.440
1400,0.339,0.272,0.388
1500,0.333,0.242,0.425
1600,0.309,0.229,0.462
1700,0.284,0.275,0.440
1800,0.327,0.235,0.437
1900,0.309,0.235,0.456
2000,0.300,0.245,0.456
2100,0.300,0.232,0.468
2200,0.315,0.220,0.465
2300,0.336,0.226,0.437
2400,0.318,0.242,0.440
2500,0.315,0.254,0.431
2600,0.330,0.303,0.367
2700,0.275,0.312,0.413
2800,0.251,0.321,0.428
2900,0.245,0.330,0.425
3000,0.257,0.312,0.431
3100,0.226,0.318,0.456
3200,0.211,0.343,0.446
3300,0.177,0.361,0.462
3400,0.187,0.370,0.443
3500,0.180,0.385,0.434
3600,0.174,0.373,0.453
3700,0.159,0.398,0.443
3800,0.180,0.385,0.434
3900,0.153,0.373,0.474
4000,0.159,0.388,0.453
4100,0.144,0.413,0.443
4200,0.150,0.465,0.385
4300,0.138,0.462,0.401
4400,0.144,0.471,0.385
4500,0.131,0.486,0.382
4600,0.144,0.480,0.376
4700,0.156,0.459,0.385
4800,0.144,0.456,0.401
4900,0.171,0.468,0.361
5000,0.177,0.440,0.382
5100,0.174,0.465,0.361
5200,0.171,0.483,0.346
5300,0.177,0.480,0.343
5400,0.177,0.498,0.324
5500,0.174,0.456,0.370
5600,0.174,0.450,0.376
5700,0.177,0.434,0.388
5800,0.199,0.450,0.352
5900,0.223,0.443,0.333
6000,0.196,0.462,0.343
6100,0.202,0.471,0.327
6200,0.223,0.450,0.327
6300,0.217,0.468,0.315
6400,0.214,0.437,0.349
6500,0.211,0.428,0.361
6600,0.196,0.434,0.370
6700,0.205,0.391,0.404
6800,0.205,0.388,0.407
6900,0.223,0.398,0.379
7000,0.199,0.422,0.379
7100,0.202,0.431,0.367
7200,0.208,0.440,0.352
7300,0.211,0.434,0.355
7400,0.211,0.450,0.339
7500,0.165,0.459,0.376
7600,0.150,0.434,0.416
7700,0.153,0.456,0.391
7800,0.187,0.480,0.333
7900,0.147,0.477,0.376
8000,0.153,0.498,0.349
8100,0.162,0.505,0.333
8200,0.159,0.498,0.343
8300,0.131,0.514,0.355
8400,0.128,0.547,0.324
8500,0.113,0.541,0.346
8600,0.076,0.532,0.391
8700,0.098,0.544,0.358
8800,0.086,0.572,0.343
8900,0.067,0.587,0.346
9000,0.067,0.609,0.324
9100,0.070,0.599,0.330
9200,0.076,0.606,0.318
9300,0.070,0.618,0.312
9400,0.073,0.670,0.257
9500,0.067,0.682,0.251
9600,0.064,0.685,0.251
9700,0.061,0.697,0.242
9800,0.055,0.697,0.248
9900,0.058,0.682,0.260
10000,0.043,0.700,0.257
10100,0.049,0.700,0.251
10200,0.055,0.746,0.199
10300,0.064,0.734,0.202
10400,0.058,0.761,0.180
10500,0.058,0.737,0.205
10600,0.067,0.740,0.193
10700,0.070,0.713,0.217
10800,0.055,0.719,0.226
10900,0.049,0.734,0.217
11000,0.040,0.734,0.226
11100,0.043,0.722,0.235
11200,0.046,0.749,0.205
11300,0.043,0.743,0.214
11400,0.049,0.752,0.199
11500,0.037,0.761,0.202
11600,0.034,0.752,0.214
11700,0.034,0.746,0.220
11800,0.034,0.755,0.211
11900,0.031,0.752,0.217
12000,0.024,0.768,0.208
12100,0.031,0.807,0.162
12200,0.031,0.801,0.168
12300,0.024,0.786,0.190
12400,0.024,0.826,0.150
12500,0.018,0.810,0.171
12600,0.024,0.823,0.153
12700,0.009,0.801,0.190
12800,0.006,0.798,0.196
12900,0.012,0.801,0.187
13000,0.009,0.786,0.205
