time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.893,0.077,0.169839
1000,0.042,0.744,0.213,0.350677
1500,0.042,0.578,0.380,0.409508
2000,0.045,0.432,0.524,0.373634
2500,0.047,0.310,0.643,0.308300
3000,0.050,0.241,0.710,0.261932
3500,0.057,0.194,0.749,0.235880
4000,0.057,0.144,0.799,0.205009
4500,0.074,0.134,0.792,0.247250
5000,0.069,0.102,0.829,0.179011
5500,0.092,0.094,0.814,0.196253
6000,0.082,0.084,0.834,0.209792
6500,0.067,0.102,0.831,0.209510
7000,0.065,0.087,0.849,0.178409
7500,0.084,0.087,0.829,0.205312
8000,0.079,0.102,0.819,0.242186
8500,0.082,0.087,0.831,0.189212
9000,0.087,0.062,0.851,0.175973
9500,0.097,0.062,0.841,0.202516
10000,0.104,0.067,0.829,0.225162
10500,0.102,0.057,0.841,0.204550
11000,0.069,0.067,0.864,0.167097
11500,0.082,0.074,0.844,0.195183
12000,0.092,0.092,0.816,0.228964
12500,0.079,0.099,0.821,0.226894
13000,0.094,0.084,0.821,0.233898
13500,0.077,0.089,0.834,0.216611
14000,0.082,0.074,0.844,0.188128
14500,0.084,0.082,0.834,0.210849
15000,0.102,0.084,0.814,0.259007
15500,0.112,0.040,0.849,0.189687
16000,0.109,0.040,0.851,0.189569
16500,0.099,0.060,0.841,0.215020
17000,0.084,0.052,0.864,0.171944
17500,0.097,0.045,0.859,0.192178
18000,0.102,0.032,0.866,0.181310
18500,0.082,0.025,0.893,0.141632
19000,0.094,0.040,0.866,0.187574
19500,0.087,0.047,0.866,0.185629
20000,0.097,0.062,0.841,0.207200
20500,0.092,0.047,0.861,0.181594
21000,0.104,0.057,0.839,0.199077
21500,0.089,0.067,0.844,0.210553
22000,0.097,0.057,0.846,0.202773
22500,0.097,0.047,0.856,0.179296
23000,0.109,0.045,0.846,0.202059
23500,0.107,0.060,0.834,0.193062
24000,0.099,0.052,0.849,0.183556
24500,0.087,0.087,0.826,0.235305
25000,0.089,0.060,0.851,0.194230
25500,0.079,0.052,0.868,0.180919
26000,0.067,0.035,0.898,0.137307
26500,0.072,0.025,0.903,0.141407
27000,0.067,0.030,0.903,0.145255
27500,0.077,0.040,0.883,0.180811
28000,0.069,0.055,0.876,0.173387
28500,0.077,0.050,0.873,0.169143
29000,0.050,0.074,0.876,0.167474
29500,0.055,0.082,0.864,0.194899
30000,0.055,0.065,0.881,0.154413
30500,0.092,0.072,0.836,0.221232
31000,0.122,0.062,0.816,0.253752
31500,0.097,0.052,0.851,0.223420
32000,0.084,0.050,0.866,0.192871
