time,n_A+p,n_B,n_AB
100,0.171,0.329,0.500
200,0.092,0.395,0.513
300,0.118,0.434,0.447
400,0.092,0.434,0.474
500,0.132,0.289,0.579
600,0.105,0.303,0.592
700,0.105,0.395,0.500
800,0.079,0.447,0.474
900,0.079,0.684,0.237
1000,0.066,0.553,0.382
1100,0.026,0.658,0.316
1200,0.013,0.592,0.395
1300,0.013,0.684,0.303
1400,0.013,0.737,0.250
1500,0.013,0.658,0.329
1600,0.013,0.711,0.276
1700,0.026,0.632,0.342
1800,0.053,0.566,0.382
1900,0.092,0.592,0.316
2000,0.013,0.408,0.579
2100,0.013,0.632,0.355
2200,0.013,0.776,0.211
2300,0.000,0.789,0.211
2400,0.000,0.868,0.132
2500,0.000,0.829,0.171
2600,0.000,0.789,0.211
2700,0.013,0.737,0.250
2800,0.000,0.697,0.303
2900,0.000,0.750,0.250
3000,0.000,0.868,0.132
3100,0.000,0.724,0.276
3200,0.013,0.763,0.224
3300,0.026,0.605,0.368
3400,0.026,0.526,0.447
3500,0.026,0.553,0.421
3600,0.026,0.618,0.355
3700,0.000,0.724,0.276
3800,0.000,0.842,0.158
3900,0.000,0.776,0.224
4000,0.000,0.671,0.329
4100,0.000,0.776,0.224
4200,0.000,0.697,0.303
4300,0.000,0.724,0.276
4400,0.026,0.711,0.263
4500,0.000,0.855,0.145
4600,0.000,0.816,0.184
4700,0.000,0.763,0.237
4800,0.000,0.724,0.276
4900,0.000,0.803,0.197
5000,0.000,0.855,0.145
5100,0.000,0.776,0.224
5200,0.000,0.684,0.316
5300,0.000,0.789,0.211
5400,0.013,0.750,0.237
5500,0.039,0.592,0.368
5600,0.053,0.618,0.329
5700,0.079,0.500,0.421
5800,0.105,0.408,0.487
5900,0.105,0.395,0.500
6000,0.092,0.355,0.553
6100,0.145,0.395,0.461
6200,0.066,0.382,0.553
6300,0.237,0.184,0.579
6400,0.447,0.105,0.447
6500,0.395,0.145,0.461
6600,0.316,0.184,0.500
6700,0.421,0.118,0.461
6800,0.276,0.184,0.539
6900,0.224,0.197,0.579
7000,0.447,0.079,0.474
7100,0.513,0.039,0.447
7200,0.566,0.026,0.408
7300,0.645,0.013,0.342
7400,0.724,0.013,0.263
7500,0.816,0.013,0.171
7600,0.829,0.000,0.171
7700,0.842,0.000,0.158
7800,0.829,0.000,0.171
7900,0.882,0.000,0.118
8000,0.882,0.000,0.118
8100,0.934,0.000,0.066
8200,0.947,0.000,0.053
8300,0.961,0.000,0.039
8400,0.947,0.000,0.053
8500,0.961,0.000,0.039
8600,0.961,0.000,0.039
8700,0.961,0.000,0.039
8800,0.974,0.000,0.026
8900,0.974,0.000,0.026
9000,0.974,0.000,0.026
9100,0.961,0.000,0.039
9200,0.961,0.000,0.039
9300,0.974,0.000,0.026
9400,0.961,0.000,0.039
9500,0.974,0.000,0.026
9600,0.987,0.000,0.013
9700,0.974,0.000,0.026
9800,0.987,0.000,0.013
9900,0.987,0.000,0.013
10000,0.987,0.000,0.013
10100,0.987,0.000,0.013
10200,0.987,0.000,0.013
10300,0.987,0.000,0.013
10400,0.987,0.000,0.013
10500,0.987,0.000,0.013
10600,1.000,0.000,0.000
