time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.901,0.070,0.148163
1000,0.029,0.909,0.062,0.133082
1500,0.029,0.909,0.062,0.144438
2000,0.029,0.847,0.124,0.222781
2500,0.037,0.711,0.252,0.355271
3000,0.037,0.595,0.368,0.404351
3500,0.066,0.591,0.343,0.419441
4000,0.074,0.438,0.488,0.459687
4500,0.132,0.326,0.541,0.489322
5000,0.178,0.293,0.529,0.512275
5500,0.124,0.380,0.496,0.501054
6000,0.153,0.372,0.475,0.497894
6500,0.211,0.289,0.500,0.527611
7000,0.302,0.169,0.529,0.500968
7500,0.277,0.227,0.496,0.510255
8000,0.388,0.132,0.479,0.485956
8500,0.496,0.066,0.438,0.443653
9000,0.450,0.066,0.483,0.457774
9500,0.508,0.070,0.421,0.473730
10000,0.554,0.050,0.397,0.437657
10500,0.500,0.095,0.405,0.466932
11000,0.380,0.083,0.537,0.461704
11500,0.488,0.087,0.426,0.474883
12000,0.500,0.062,0.438,0.464556
12500,0.574,0.017,0.409,0.409529
13000,0.545,0.054,0.401,0.450621
13500,0.525,0.045,0.430,0.453327
14000,0.570,0.054,0.376,0.444103
14500,0.583,0.058,0.360,0.434395
15000,0.636,0.041,0.322,0.395513
15500,0.640,0.041,0.318,0.387827
16000,0.702,0.033,0.264,0.335521
16500,0.731,0.021,0.248,0.326376
17000,0.653,0.025,0.322,0.395432
17500,0.612,0.017,0.372,0.395692
18000,0.657,0.029,0.314,0.364989
18500,0.694,0.029,0.277,0.344035
19000,0.690,0.021,0.289,0.352769
19500,0.636,0.012,0.351,0.386466
20000,0.607,0.025,0.368,0.401892
20500,0.545,0.037,0.417,0.435318
21000,0.525,0.070,0.405,0.452085
21500,0.479,0.037,0.483,0.450531
22000,0.570,0.050,0.380,0.445503
22500,0.645,0.017,0.339,0.390944
23000,0.545,0.041,0.413,0.437655
23500,0.508,0.045,0.446,0.442420
24000,0.595,0.066,0.339,0.435032
24500,0.686,0.029,0.285,0.335865
25000,0.715,0.012,0.273,0.328583
25500,0.731,0.008,0.260,0.338196
26000,0.810,0.004,0.186,0.255006
26500,0.785,0.004,0.211,0.291584
27000,0.802,0.017,0.182,0.271085
27500,0.744,0.004,0.252,0.332052
28000,0.769,0.004,0.227,0.309158
28500,0.694,0.017,0.289,0.348576
29000,0.764,0.008,0.227,0.297930
29500,0.756,0.021,0.223,0.298353
30000,0.661,0.004,0.335,0.373958
30500,0.698,0.017,0.285,0.364591
31000,0.698,0.000,0.302,0.353232
31500,0.723,0.008,0.269,0.321449
32000,0.723,0.008,0.269,0.337696
32500,0.702,0.021,0.277,0.349579
33000,0.798,0.012,0.190,0.248685
33500,0.764,0.025,0.211,0.278089
34000,0.773,0.008,0.219,0.304265
34500,0.756,0.004,0.240,0.313994
35000,0.773,0.008,0.219,0.300845
35500,0.744,0.017,0.240,0.313082
36000,0.777,0.017,0.207,0.277616
36500,0.785,0.012,0.202,0.260248
37000,0.818,0.000,0.182,0.244838
37500,0.789,0.004,0.207,0.288062
38000,0.715,0.017,0.269,0.328873
38500,0.835,0.004,0.161,0.204522
39000,0.893,0.004,0.103,0.144688
39500,0.851,0.000,0.149,0.205490
40000,0.851,0.004,0.145,0.205030
40500,0.897,0.004,0.099,0.149144
41000,0.868,0.008,0.124,0.194405
41500,0.810,0.004,0.186,0.279647
42000,0.847,0.000,0.153,0.217241
42500,0.843,0.000,0.157,0.216058
43000,0.831,0.004,0.165,0.227558
43500,0.756,0.012,0.231,0.322135
44000,0.682,0.004,0.314,0.369629
44500,0.752,0.012,0.236,0.285345
45000,0.574,0.008,0.417,0.402613
45500,0.591,0.029,0.380,0.437544
46000,0.624,0.021,0.355,0.411184
46500,0.562,0.029,0.409,0.442647
47000,0.636,0.021,0.343,0.387368
47500,0.616,0.033,0.351,0.398304
48000,0.599,0.008,0.393,0.401451
48500,0.624,0.041,0.335,0.408443
49000,0.587,0.029,0.384,0.430008
49500,0.537,0.079,0.384,0.459887
50000,0.434,0.058,0.508,0.454350
50500,0.492,0.050,0.459,0.446489
51000,0.579,0.045,0.376,0.431254
51500,0.711,0.012,0.277,0.326913
52000,0.698,0.021,0.281,0.362574
52500,0.591,0.033,0.376,0.424432
53000,0.545,0.058,0.397,0.451399
53500,0.533,0.037,0.430,0.431088
54000,0.537,0.054,0.409,0.463116
54500,0.570,0.041,0.388,0.431033
55000,0.612,0.037,0.351,0.404969
55500,0.616,0.012,0.372,0.391188
56000,0.595,0.050,0.355,0.427614
56500,0.649,0.029,0.322,0.371612
57000,0.665,0.004,0.331,0.351389
57500,0.612,0.029,0.360,0.411682
58000,0.632,0.025,0.343,0.399404
58500,0.574,0.062,0.364,0.447720
59000,0.550,0.045,0.405,0.437932
59500,0.455,0.074,0.471,0.458386
60000,0.479,0.054,0.467,0.425890
60500,0.413,0.083,0.504,0.460563
61000,0.570,0.050,0.380,0.433216
61500,0.545,0.058,0.397,0.465959
62000,0.537,0.050,0.413,0.442244
62500,0.401,0.107,0.492,0.502099
63000,0.421,0.099,0.479,0.508200
63500,0.405,0.091,0.504,0.468882
64000,0.401,0.066,0.533,0.461993
64500,0.426,0.083,0.492,0.471495
65000,0.417,0.087,0.496,0.473966
65500,0.421,0.070,0.508,0.455537
66000,0.430,0.124,0.446,0.497299
66500,0.430,0.066,0.504,0.451770
67000,0.554,0.066,0.380,0.431353
67500,0.541,0.066,0.393,0.435819
68000,0.595,0.045,0.360,0.428514
68500,0.504,0.070,0.426,0.475253
69000,0.591,0.045,0.364,0.429793
69500,0.500,0.070,0.430,0.470395
70000,0.442,0.087,0.471,0.490204
70500,0.500,0.087,0.413,0.473618
71000,0.450,0.087,0.463,0.484708
71500,0.417,0.066,0.517,0.456197
72000,0.393,0.120,0.488,0.502239
72500,0.401,0.099,0.500,0.482026
